"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"1880","20180219091528PS","E13",37.27652,-121.87086,"ER","F180509075","E13_F180509075",2018-02-19 09:15:28,6
"1881","20180219091534PS","E13",37.27737,-121.87127,"ER","F180509075","E13_F180509075",2018-02-19 09:15:34,6
"1882","20180219091541PS","E13",37.27787,-121.87174,"ER","F180509075","E13_F180509075",2018-02-19 09:15:41,7
"1883","20180219091545PS","E13",37.27811,-121.87219,"ER","F180509075","E13_F180509075",2018-02-19 09:15:45,4
"1884","20180219091551PS","E13",37.27828,-121.87319,"ER","F180509075","E13_F180509075",2018-02-19 09:15:51,6
"1885","20180219091557PS","E13",37.27811,-121.87414,"ER","F180509075","E13_F180509075",2018-02-19 09:15:57,6
"1886","20180219091602PS","E13",37.27802,-121.87451,"ER","F180509075","E13_F180509075",2018-02-19 09:16:02,5
"1887","20180219091606PS","E13",37.27798,-121.87489,"ER","F180509075","E13_F180509075",2018-02-19 09:16:06,4
"1888","20180219091610PS","E13",37.27804,-121.87543,"ER","F180509075","E13_F180509075",2018-02-19 09:16:10,4
"1889","20180219091616PS","E13",37.27839,-121.87638,"ER","F180509075","E13_F180509075",2018-02-19 09:16:16,6
"1890","20180219091622PS","E13",37.27855,-121.87746,"ER","F180509075","E13_F180509075",2018-02-19 09:16:22,6
"1891","20180219091629PS","E13",37.2785,-121.87826,"ER","F180509075","E13_F180509075",2018-02-19 09:16:29,7
"1892","20180219091633PS","E13",37.27842,-121.87865,"ER","F180509075","E13_F180509075",2018-02-19 09:16:33,4
"1893","20180219091639PS","E13",37.2782,-121.87951,"ER","F180509075","E13_F180509075",2018-02-19 09:16:39,6
"1894","20180219091643PS","E13",37.27816,-121.87988,"ER","F180509075","E13_F180509075",2018-02-19 09:16:43,4
"1895","20180219091647PS","E13",37.27838,-121.88008,"ER","F180509075","E13_F180509075",2018-02-19 09:16:47,4
"1896","20180219091651PS","E13",37.27877,-121.88032,"ER","F180509075","E13_F180509075",2018-02-19 09:16:51,4
"1897","20180219091657PS","E13",37.27958,-121.88072,"ER","F180509075","E13_F180509075",2018-02-19 09:16:57,6
"1898","20180219091701PS","E13",37.28022,-121.88101,"ER","F180509075","E13_F180509075",2018-02-19 09:17:01,4
"1899","20180219091705PS","E13",37.28091,-121.88131,"ER","F180509075","E13_F180509075",2018-02-19 09:17:05,4
"1900","20180219091709PS","E13",37.28167,-121.88159,"ER","F180509075","E13_F180509075",2018-02-19 09:17:09,4
"1901","20180219091713PS","E13",37.2824,-121.8818,"ER","F180509075","E13_F180509075",2018-02-19 09:17:13,4
"1902","20180219091717PS","E13",37.28309,-121.88207,"ER","F180509075","E13_F180509075",2018-02-19 09:17:17,4
"1903","20180219091723PS","E13",37.28407,-121.88265,"ER","F180509075","E13_F180509075",2018-02-19 09:17:23,6
"1904","20180219091727PS","E13",37.28467,-121.88312,"ER","F180509075","E13_F180509075",2018-02-19 09:17:27,4
"1905","20180219091732PS","E13",37.28533,-121.88356,"ER","F180509075","E13_F180509075",2018-02-19 09:17:32,5
"1906","20180219091738PS","E13",37.2857,-121.88437,"ER","F180509075","E13_F180509075",2018-02-19 09:17:38,6
"1907","20180219091744PS","E13",37.28614,-121.88508,"ER","F180509075","E13_F180509075",2018-02-19 09:17:44,6
"1908","20180219091749PS","E13",37.28678,-121.88555,"ER","F180509075","E13_F180509075",2018-02-19 09:17:49,5
"1909","20180219091755PS","E13",37.2877,-121.88618,"ER","F180509075","E13_F180509075",2018-02-19 09:17:55,6
"1910","20180219091801PS","E13",37.28861,-121.88679,"ER","F180509075","E13_F180509075",2018-02-19 09:18:01,6
"1911","20180219091806PS","E13",37.28927,-121.88726,"ER","F180509075","E13_F180509075",2018-02-19 09:18:06,5
"1912","20180219091813PS","E13",37.2899,-121.88769,"ER","F180509075","E13_F180509075",2018-02-19 09:18:13,7
"1913","20180219091819PS","E13",37.29055,-121.88812,"ER","F180509075","E13_F180509075",2018-02-19 09:18:19,6
"1914","20180219091825PS","E13",37.29123,-121.88856,"ER","F180509075","E13_F180509075",2018-02-19 09:18:25,6
"1915","20180219091830PS","E13",37.29149,-121.8887,"ER","F180509075","E13_F180509075",2018-02-19 09:18:30,5
"1916","20180219091834PS","E13",37.29151,-121.88871,"ER","F180509075","E13_F180509075",2018-02-19 09:18:34,4
"1917","20180219091838PS","E13",37.29151,-121.88871,"ER","F180509075","E13_F180509075",2018-02-19 09:18:38,4
"1918","20180219091842PS","E13",37.29151,-121.88871,"ER","F180509075","E13_F180509075",2018-02-19 09:18:42,4
"1919","20180219091846PS","E13",37.29151,-121.88871,"ER","F180509075","E13_F180509075",2018-02-19 09:18:46,4
"1920","20180219091850PS","E13",37.29151,-121.88871,"ER","F180509075","E13_F180509075",2018-02-19 09:18:50,4
"1921","20180219091855PS","E13",37.29151,-121.88871,"ER","F180509075","E13_F180509075",2018-02-19 09:18:55,5
"1922","20180219091859PS","E13",37.29156,-121.88872,"ER","F180509075","E13_F180509075",2018-02-19 09:18:59,4
"1923","20180219091904PS","E13",37.29167,-121.88852,"ER","F180509075","E13_F180509075",2018-02-19 09:19:04,5
"1924","20180219091909PS","E13",37.29185,-121.88811,"ER","F180509075","E13_F180509075",2018-02-19 09:19:09,5
"1925","20180219091913PS","E13",37.29199,-121.88777,"ER","F180509075","E13_F180509075",2018-02-19 09:19:13,4
"1926","20180219091917PS","E13",37.29215,-121.8874,"ER","F180509075","E13_F180509075",2018-02-19 09:19:17,4
"1927","20180219091921PS","E13",37.29232,-121.88704,"ER","F180509075","E13_F180509075",2018-02-19 09:19:21,4
"1928","20180219095106PS","E13",37.29268,-121.88616,"AR","F180509075","E13_F180509075",2018-02-19 09:51:06,1905
