"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"8105","20180830114653PD","E23",37.39313,-121.86704,"ER","F182429108","E23_F182429108",2018-08-30 11:46:53,2
"8106","20180830114655PD","E23",37.39341,-121.8673,"ER","F182429108","E23_F182429108",2018-08-30 11:46:55,2
"8107","20180830114657PD","E23",37.39368,-121.86755,"ER","F182429108","E23_F182429108",2018-08-30 11:46:57,2
"8108","20180830114659PD","E23",37.39395,-121.86781,"ER","F182429108","E23_F182429108",2018-08-30 11:46:59,2
"8109","20180830114701PD","E23",37.39422,-121.86806,"ER","F182429108","E23_F182429108",2018-08-30 11:47:01,2
"8110","20180830114704PD","E23",37.39453,-121.86845,"ER","F182429108","E23_F182429108",2018-08-30 11:47:04,3
"8111","20180830114707PD","E23",37.39476,-121.86883,"ER","F182429108","E23_F182429108",2018-08-30 11:47:07,3
"8112","20180830114711PD","E23",37.39499,-121.86919,"ER","F182429108","E23_F182429108",2018-08-30 11:47:11,4
"8113","20180830114716PD","E23",37.39513,-121.86938,"ER","F182429108","E23_F182429108",2018-08-30 11:47:16,5
"8114","20180830114721PD","E23",37.39538,-121.86967,"ER","F182429108","E23_F182429108",2018-08-30 11:47:21,5
"8115","20180830114724PD","E23",37.39559,-121.86998,"ER","F182429108","E23_F182429108",2018-08-30 11:47:24,3
"8116","20180830114727PD","E23",37.39583,-121.87034,"ER","F182429108","E23_F182429108",2018-08-30 11:47:27,3
"8117","20180830114730PD","E23",37.39608,-121.87073,"ER","F182429108","E23_F182429108",2018-08-30 11:47:30,3
"8118","20180830114733PD","E23",37.39631,-121.87112,"ER","F182429108","E23_F182429108",2018-08-30 11:47:33,3
"8119","20180830114737PD","E23",37.39654,-121.87144,"ER","F182429108","E23_F182429108",2018-08-30 11:47:37,4
"8120","20180830114741PD","E23",37.39668,-121.87166,"ER","F182429108","E23_F182429108",2018-08-30 11:47:41,4
"8121","20180830114746PD","E23",37.39659,-121.87209,"ER","F182429108","E23_F182429108",2018-08-30 11:47:46,5
"8122","20180830114749PD","E23",37.39636,-121.87239,"ER","F182429108","E23_F182429108",2018-08-30 11:47:49,3
"8123","20180830114752PD","E23",37.39611,-121.87273,"ER","F182429108","E23_F182429108",2018-08-30 11:47:52,3
"8124","20180830114755PD","E23",37.39588,-121.87305,"ER","F182429108","E23_F182429108",2018-08-30 11:47:55,3
"8125","20180830114800PD","E23",37.39564,-121.87339,"ER","F182429108","E23_F182429108",2018-08-30 11:48:00,5
"8126","20180830114809PD","E23",37.39538,-121.87374,"ER","F182429108","E23_F182429108",2018-08-30 11:48:09,9
"8127","20180830114809PD","E23",37.39512,-121.87409,"ER","F182429108","E23_F182429108",2018-08-30 11:48:09,0
"8128","20180830114810PD","E23",37.39482,-121.87452,"ER","F182429108","E23_F182429108",2018-08-30 11:48:10,1
"8129","20180830114812PD","E23",37.39461,-121.87483,"ER","F182429108","E23_F182429108",2018-08-30 11:48:12,2
"8130","20180830114814PD","E23",37.3944,-121.87513,"ER","F182429108","E23_F182429108",2018-08-30 11:48:14,2
"8131","20180830114817PD","E23",37.3941,-121.87555,"ER","F182429108","E23_F182429108",2018-08-30 11:48:17,3
"8132","20180830114820PD","E23",37.39386,-121.87589,"ER","F182429108","E23_F182429108",2018-08-30 11:48:20,3
"8133","20180830114825PD","E23",37.39361,-121.87613,"ER","F182429108","E23_F182429108",2018-08-30 11:48:25,5
"8134","20180830114830PD","E23",37.39339,-121.87593,"ER","F182429108","E23_F182429108",2018-08-30 11:48:30,5
"8135","20180830114835PD","E23",37.39327,-121.87563,"ER","F182429108","E23_F182429108",2018-08-30 11:48:35,5
"8136","20180830114840PD","E23",37.39345,-121.8753,"ER","F182429108","E23_F182429108",2018-08-30 11:48:40,5
"8137","20180830114844PD","E23",37.39366,-121.87502,"ER","F182429108","E23_F182429108",2018-08-30 11:48:44,4
"8138","20180830114848PD","E23",37.39385,-121.87476,"ER","F182429108","E23_F182429108",2018-08-30 11:48:48,4
"8139","20180830114853PD","E23",37.39388,-121.87449,"ER","F182429108","E23_F182429108",2018-08-30 11:48:53,5
"8140","20180830114858PD","E23",37.39364,-121.87423,"ER","F182429108","E23_F182429108",2018-08-30 11:48:58,5
"8141","20180830114902PD","E23",37.39336,-121.87396,"ER","F182429108","E23_F182429108",2018-08-30 11:49:02,4
"8142","20180830114906PD","E23",37.39307,-121.87368,"ER","F182429108","E23_F182429108",2018-08-30 11:49:06,4
"8143","20180830114910PD","E23",37.39279,-121.87341,"ER","F182429108","E23_F182429108",2018-08-30 11:49:10,4
"8144","20180830114914PD","E23",37.39255,-121.87315,"ER","F182429108","E23_F182429108",2018-08-30 11:49:14,4
"8145","20180830120756PD","E23",37.39175,-121.87373,"AR","F182429108","E23_F182429108",2018-08-30 12:07:56,1122
