"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"25326","20180628165005PD","S3",37.32332,-121.87866,"ER","F181799179","S3_F181799179",2018-06-28 16:50:05,5
"25327","20180628165010PD","S3",37.32332,-121.87866,"ER","F181799179","S3_F181799179",2018-06-28 16:50:10,5
"25328","20180628165015PD","S3",37.32338,-121.87872,"ER","F181799179","S3_F181799179",2018-06-28 16:50:15,5
"25329","20180628165020PD","S3",37.32344,-121.8788,"ER","F181799179","S3_F181799179",2018-06-28 16:50:20,5
"25330","20180628165025PD","S3",37.32334,-121.87905,"ER","F181799179","S3_F181799179",2018-06-28 16:50:25,5
"25331","20180628165030PD","S3",37.32322,-121.87932,"ER","F181799179","S3_F181799179",2018-06-28 16:50:30,5
"25332","20180628165035PD","S3",37.32316,-121.8794,"ER","F181799179","S3_F181799179",2018-06-28 16:50:35,5
"25333","20180628165041PD","S3",37.32291,-121.87925,"ER","F181799179","S3_F181799179",2018-06-28 16:50:41,6
"25334","20180628165044PD","S3",37.32255,-121.87898,"ER","F181799179","S3_F181799179",2018-06-28 16:50:44,3
"25335","20180628165048PD","S3",37.32223,-121.87874,"ER","F181799179","S3_F181799179",2018-06-28 16:50:48,4
"25336","20180628165050PD","S3",37.3219,-121.87849,"ER","F181799179","S3_F181799179",2018-06-28 16:50:50,2
"25337","20180628165053PD","S3",37.3216,-121.87827,"ER","F181799179","S3_F181799179",2018-06-28 16:50:53,3
"25338","20180628165056PD","S3",37.32133,-121.87806,"ER","F181799179","S3_F181799179",2018-06-28 16:50:56,3
"25339","20180628165100PD","S3",37.32098,-121.8778,"ER","F181799179","S3_F181799179",2018-06-28 16:51:00,4
"25340","20180628165104PD","S3",37.32069,-121.87759,"ER","F181799179","S3_F181799179",2018-06-28 16:51:04,4
"25341","20180628165108PD","S3",37.32054,-121.87746,"ER","F181799179","S3_F181799179",2018-06-28 16:51:08,4
"25342","20180628165112PD","S3",37.32046,-121.8774,"ER","F181799179","S3_F181799179",2018-06-28 16:51:12,4
"25343","20180628165117PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:17,5
"25344","20180628165122PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:22,5
"25345","20180628165127PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:27,5
"25346","20180628165132PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:32,5
"25347","20180628165138PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:38,6
"25348","20180628165142PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:42,4
"25349","20180628165147PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:47,5
"25350","20180628165152PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:52,5
"25351","20180628165157PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:51:57,5
"25352","20180628165202PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:52:02,5
"25353","20180628165207PD","S3",37.32045,-121.87739,"ER","F181799179","S3_F181799179",2018-06-28 16:52:07,5
"25354","20180628165212PD","S3",37.32043,-121.87738,"ER","F181799179","S3_F181799179",2018-06-28 16:52:12,5
"25355","20180628165217PD","S3",37.3202,-121.8772,"ER","F181799179","S3_F181799179",2018-06-28 16:52:17,5
"25356","20180628165221PD","S3",37.31992,-121.87699,"ER","F181799179","S3_F181799179",2018-06-28 16:52:21,4
"25357","20180628165225PD","S3",37.3196,-121.87676,"ER","F181799179","S3_F181799179",2018-06-28 16:52:25,4
"25358","20180628165230PD","S3",37.31929,-121.87652,"ER","F181799179","S3_F181799179",2018-06-28 16:52:30,5
"25359","20180628165235PD","S3",37.31921,-121.87642,"ER","F181799179","S3_F181799179",2018-06-28 16:52:35,5
"25360","20180628165240PD","S3",37.3192,-121.87639,"ER","F181799179","S3_F181799179",2018-06-28 16:52:40,5
"25361","20180628165741PD","S3",37.31946,-121.8759,"AR","F181799179","S3_F181799179",2018-06-28 16:57:41,301
