"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"28415","20180531060624PD","MED30",37.32524,-121.89552,"ER","F181519049","MED30_F181519049",2018-05-31 06:06:24,5
"28416","20180531060629PD","MED30",37.32524,-121.89552,"ER","F181519049","MED30_F181519049",2018-05-31 06:06:29,5
"28417","20180531060634PD","MED30",37.32524,-121.89552,"ER","F181519049","MED30_F181519049",2018-05-31 06:06:34,5
"28418","20180531060639PD","MED30",37.32524,-121.89552,"ER","F181519049","MED30_F181519049",2018-05-31 06:06:39,5
"28419","20180531060645PD","MED30",37.32526,-121.89554,"ER","F181519049","MED30_F181519049",2018-05-31 06:06:45,6
"28420","20180531060649PD","MED30",37.32533,-121.8956,"ER","F181519049","MED30_F181519049",2018-05-31 06:06:49,4
"28421","20180531060654PD","MED30",37.32536,-121.89571,"ER","F181519049","MED30_F181519049",2018-05-31 06:06:54,5
"28422","20180531060700PD","MED30",37.32522,-121.89598,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:00,6
"28423","20180531060703PD","MED30",37.32501,-121.89634,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:03,3
"28424","20180531060706PD","MED30",37.32481,-121.89669,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:06,3
"28425","20180531060709PD","MED30",37.32458,-121.89708,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:09,3
"28426","20180531060712PD","MED30",37.32434,-121.8975,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:12,3
"28427","20180531060715PD","MED30",37.3241,-121.89792,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:15,3
"28428","20180531060718PD","MED30",37.32384,-121.89836,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:18,3
"28429","20180531060721PD","MED30",37.32361,-121.89877,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:21,3
"28430","20180531060725PD","MED30",37.32338,-121.89916,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:25,4
"28431","20180531060729PD","MED30",37.32319,-121.89926,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:29,4
"28432","20180531060733PD","MED30",37.32292,-121.89903,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:33,4
"28433","20180531060736PD","MED30",37.32261,-121.89873,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:36,3
"28434","20180531060739PD","MED30",37.32225,-121.89839,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:39,3
"28435","20180531060742PD","MED30",37.32194,-121.89812,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:42,3
"28436","20180531060747PD","MED30",37.32172,-121.8978,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:47,5
"28437","20180531060751PD","MED30",37.32189,-121.89742,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:51,4
"28438","20180531060754PD","MED30",37.32214,-121.89705,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:54,3
"28439","20180531060757PD","MED30",37.32242,-121.89662,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:57,3
"28440","20180531060759PD","MED30",37.32262,-121.8963,"ER","F181519049","MED30_F181519049",2018-05-31 06:07:59,2
"28441","20180531060801PD","MED30",37.32278,-121.89594,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:01,2
"28442","20180531060803PD","MED30",37.32289,-121.89553,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:03,2
"28443","20180531060805PD","MED30",37.32297,-121.89509,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:05,2
"28444","20180531060807PD","MED30",37.32306,-121.89462,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:07,2
"28445","20180531060809PD","MED30",37.32317,-121.89414,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:09,2
"28446","20180531060811PD","MED30",37.32329,-121.89363,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:11,2
"28447","20180531060813PD","MED30",37.32341,-121.89311,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:13,2
"28448","20180531060815PD","MED30",37.32352,-121.89259,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:15,2
"28449","20180531060817PD","MED30",37.32361,-121.89208,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:17,2
"28450","20180531060819PD","MED30",37.32372,-121.89155,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:19,2
"28451","20180531060821PD","MED30",37.32384,-121.89102,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:21,2
"28452","20180531060823PD","MED30",37.32397,-121.89049,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:23,2
"28453","20180531060825PD","MED30",37.3241,-121.88993,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:25,2
"28454","20180531060827PD","MED30",37.32423,-121.88936,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:27,2
"28455","20180531060829PD","MED30",37.32437,-121.88876,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:29,2
"28456","20180531060831PD","MED30",37.3245,-121.88815,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:31,2
"28457","20180531060833PD","MED30",37.32464,-121.88754,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:33,2
"28458","20180531060835PD","MED30",37.32477,-121.88691,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:35,2
"28459","20180531060837PD","MED30",37.32492,-121.88627,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:37,2
"28460","20180531060840PD","MED30",37.32509,-121.88563,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:40,3
"28461","20180531060841PD","MED30",37.32531,-121.88499,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:41,1
"28462","20180531060845PD","MED30",37.32557,-121.88434,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:45,4
"28463","20180531060845PD","MED30",37.32584,-121.8837,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:45,0
"28464","20180531060847PD","MED30",37.32614,-121.88305,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:47,2
"28465","20180531060849PD","MED30",37.32645,-121.8824,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:49,2
"28466","20180531060851PD","MED30",37.32676,-121.88173,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:51,2
"28467","20180531060853PD","MED30",37.32703,-121.88104,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:53,2
"28468","20180531060855PD","MED30",37.32724,-121.88034,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:55,2
"28469","20180531060857PD","MED30",37.32741,-121.87961,"ER","F181519049","MED30_F181519049",2018-05-31 06:08:57,2
"28470","20180531060900PD","MED30",37.32753,-121.87885,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:00,3
"28471","20180531060901PD","MED30",37.32762,-121.87806,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:01,1
"28472","20180531060902PD","MED30",37.32765,-121.87766,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:02,1
"28473","20180531060903PD","MED30",37.32768,-121.87727,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:03,1
"28474","20180531060904PD","MED30",37.32772,-121.87687,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:04,1
"28475","20180531060906PD","MED30",37.32779,-121.8761,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:06,2
"28476","20180531060908PD","MED30",37.32786,-121.87534,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:08,2
"28477","20180531060910PD","MED30",37.32793,-121.87459,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:10,2
"28478","20180531060912PD","MED30",37.32799,-121.87387,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:12,2
"28479","20180531060914PD","MED30",37.32807,-121.87314,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:14,2
"28480","20180531060916PD","MED30",37.32818,-121.87241,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:16,2
"28481","20180531060918PD","MED30",37.32833,-121.87166,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:18,2
"28482","20180531060920PD","MED30",37.32851,-121.87092,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:20,2
"28483","20180531060922PD","MED30",37.32874,-121.8702,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:22,2
"28484","20180531060924PD","MED30",37.329,-121.8695,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:24,2
"28485","20180531060926PD","MED30",37.3293,-121.86882,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:26,2
"28486","20180531060928PD","MED30",37.32963,-121.86816,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:28,2
"28487","20180531060930PD","MED30",37.33,-121.86752,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:30,2
"28488","20180531060932PD","MED30",37.33038,-121.8669,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:32,2
"28489","20180531060933PD","MED30",37.33058,-121.86659,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:33,1
"28490","20180531060934PD","MED30",37.33077,-121.86627,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:34,1
"28491","20180531060935PD","MED30",37.33097,-121.86596,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:35,1
"28492","20180531060936PD","MED30",37.33116,-121.86565,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:36,1
"28493","20180531060937PD","MED30",37.33136,-121.86533,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:37,1
"28494","20180531060938PD","MED30",37.33156,-121.86502,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:38,1
"28495","20180531060939PD","MED30",37.33175,-121.86469,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:39,1
"28496","20180531060940PD","MED30",37.33196,-121.86437,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:40,1
"28497","20180531060941PD","MED30",37.33215,-121.86405,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:41,1
"28498","20180531060942PD","MED30",37.33236,-121.86372,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:42,1
"28499","20180531060943PD","MED30",37.33256,-121.86339,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:43,1
"28500","20180531060945PD","MED30",37.33276,-121.86307,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:45,2
"28501","20180531060945PD","MED30",37.33296,-121.86274,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:45,0
"28502","20180531060946PD","MED30",37.33316,-121.86241,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:46,1
"28503","20180531060947PD","MED30",37.33336,-121.86208,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:47,1
"28504","20180531060948PD","MED30",37.33357,-121.86175,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:48,1
"28505","20180531060949PD","MED30",37.33377,-121.86143,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:49,1
"28506","20180531060950PD","MED30",37.33397,-121.8611,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:50,1
"28507","20180531060951PD","MED30",37.33417,-121.86078,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:51,1
"28508","20180531060952PD","MED30",37.33437,-121.86045,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:52,1
"28509","20180531060953PD","MED30",37.33457,-121.86013,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:53,1
"28510","20180531060954PD","MED30",37.33477,-121.85981,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:54,1
"28511","20180531060955PD","MED30",37.33497,-121.85949,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:55,1
"28512","20180531060956PD","MED30",37.33516,-121.85917,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:56,1
"28513","20180531060957PD","MED30",37.33536,-121.85885,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:57,1
"28514","20180531060958PD","MED30",37.33556,-121.85853,"ER","F181519049","MED30_F181519049",2018-05-31 06:09:58,1
"28515","20180531061000PD","MED30",37.33575,-121.85821,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:00,2
"28516","20180531061000PD","MED30",37.33595,-121.85789,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:00,0
"28517","20180531061001PD","MED30",37.33614,-121.85757,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:01,1
"28518","20180531061002PD","MED30",37.33634,-121.85724,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:02,1
"28519","20180531061003PD","MED30",37.33654,-121.85692,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:03,1
"28520","20180531061004PD","MED30",37.33673,-121.8566,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:04,1
"28521","20180531061005PD","MED30",37.33693,-121.85628,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:05,1
"28522","20180531061006PD","MED30",37.33713,-121.85595,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:06,1
"28523","20180531061007PD","MED30",37.33733,-121.85563,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:07,1
"28524","20180531061008PD","MED30",37.33753,-121.85531,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:08,1
"28525","20180531061009PD","MED30",37.33773,-121.85498,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:09,1
"28526","20180531061010PD","MED30",37.33792,-121.85466,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:10,1
"28527","20180531061011PD","MED30",37.33812,-121.85433,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:11,1
"28528","20180531061012PD","MED30",37.33832,-121.85401,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:12,1
"28529","20180531061013PD","MED30",37.33852,-121.85369,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:13,1
"28530","20180531061014PD","MED30",37.33872,-121.85337,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:14,1
"28531","20180531061015PD","MED30",37.33892,-121.85305,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:15,1
"28532","20180531061016PD","MED30",37.33912,-121.85272,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:16,1
"28533","20180531061017PD","MED30",37.33932,-121.8524,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:17,1
"28534","20180531061018PD","MED30",37.33951,-121.85208,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:18,1
"28535","20180531061019PD","MED30",37.3397,-121.85175,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:19,1
"28536","20180531061020PD","MED30",37.3399,-121.85143,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:20,1
"28537","20180531061021PD","MED30",37.3401,-121.8511,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:21,1
"28538","20180531061022PD","MED30",37.3403,-121.85078,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:22,1
"28539","20180531061023PD","MED30",37.3405,-121.85046,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:23,1
"28540","20180531061024PD","MED30",37.34069,-121.85014,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:24,1
"28541","20180531061025PD","MED30",37.34089,-121.84981,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:25,1
"28542","20180531061026PD","MED30",37.34109,-121.84949,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:26,1
"28543","20180531061028PD","MED30",37.34129,-121.84917,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:28,2
"28544","20180531061028PD","MED30",37.34149,-121.84885,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:28,0
"28545","20180531061029PD","MED30",37.34169,-121.84854,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:29,1
"28546","20180531061030PD","MED30",37.3419,-121.84822,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:30,1
"28547","20180531061031PD","MED30",37.3421,-121.84791,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:31,1
"28548","20180531061032PD","MED30",37.34232,-121.84761,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:32,1
"28549","20180531061033PD","MED30",37.34254,-121.84731,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:33,1
"28550","20180531061035PD","MED30",37.34276,-121.84701,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:35,2
"28551","20180531061035PD","MED30",37.34299,-121.84672,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:35,0
"28552","20180531061036PD","MED30",37.34322,-121.84642,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:36,1
"28553","20180531061037PD","MED30",37.34344,-121.84614,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:37,1
"28554","20180531061038PD","MED30",37.34368,-121.84584,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:38,1
"28555","20180531061040PD","MED30",37.34391,-121.84555,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:40,2
"28556","20180531061040PD","MED30",37.34414,-121.84526,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:40,0
"28557","20180531061041PD","MED30",37.34437,-121.84497,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:41,1
"28558","20180531061042PD","MED30",37.34461,-121.84468,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:42,1
"28559","20180531061043PD","MED30",37.34484,-121.84439,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:43,1
"28560","20180531061044PD","MED30",37.34507,-121.8441,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:44,1
"28561","20180531061045PD","MED30",37.34531,-121.84381,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:45,1
"28562","20180531061046PD","MED30",37.34554,-121.84352,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:46,1
"28563","20180531061047PD","MED30",37.34577,-121.84323,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:47,1
"28564","20180531061048PD","MED30",37.34599,-121.84293,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:48,1
"28565","20180531061049PD","MED30",37.34622,-121.84264,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:49,1
"28566","20180531061050PD","MED30",37.34644,-121.84235,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:50,1
"28567","20180531061051PD","MED30",37.34667,-121.84206,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:51,1
"28568","20180531061052PD","MED30",37.34689,-121.84177,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:52,1
"28569","20180531061054PD","MED30",37.34731,-121.8412,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:54,2
"28570","20180531061056PD","MED30",37.34775,-121.84062,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:56,2
"28571","20180531061058PD","MED30",37.34797,-121.84034,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:58,2
"28572","20180531061059PD","MED30",37.3484,-121.83978,"ER","F181519049","MED30_F181519049",2018-05-31 06:10:59,1
"28573","20180531061101PD","MED30",37.34883,-121.83929,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:01,2
"28574","20180531061103PD","MED30",37.34927,-121.83888,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:03,2
"28575","20180531061105PD","MED30",37.34974,-121.83854,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:05,2
"28576","20180531061107PD","MED30",37.35023,-121.83824,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:07,2
"28577","20180531061109PD","MED30",37.35075,-121.83799,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:09,2
"28578","20180531061111PD","MED30",37.35126,-121.83779,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:11,2
"28579","20180531061113PD","MED30",37.35176,-121.83761,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:13,2
"28580","20180531061116PD","MED30",37.35225,-121.83748,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:16,3
"28581","20180531061117PD","MED30",37.35272,-121.83742,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:17,1
"28582","20180531061119PD","MED30",37.35318,-121.83741,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:19,2
"28583","20180531061121PD","MED30",37.35362,-121.83744,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:21,2
"28584","20180531061123PD","MED30",37.35403,-121.83748,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:23,2
"28585","20180531061125PD","MED30",37.35441,-121.83748,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:25,2
"28586","20180531061127PD","MED30",37.35474,-121.83741,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:27,2
"28587","20180531061130PD","MED30",37.35513,-121.83713,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:30,3
"28588","20180531061133PD","MED30",37.35538,-121.83666,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:33,3
"28589","20180531061135PD","MED30",37.35547,-121.83626,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:35,2
"28590","20180531061137PD","MED30",37.35552,-121.83581,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:37,2
"28591","20180531061139PD","MED30",37.35552,-121.83533,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:39,2
"28592","20180531061141PD","MED30",37.3555,-121.83483,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:41,2
"28593","20180531061143PD","MED30",37.35548,-121.83434,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:43,2
"28594","20180531061146PD","MED30",37.35547,-121.83385,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:46,3
"28595","20180531061147PD","MED30",37.35545,-121.83339,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:47,1
"28596","20180531061150PD","MED30",37.35544,-121.83296,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:50,3
"28597","20180531061152PD","MED30",37.35543,-121.83243,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:52,2
"28598","20180531061155PD","MED30",37.35544,-121.83202,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:55,3
"28599","20180531061159PD","MED30",37.35543,-121.8317,"ER","F181519049","MED30_F181519049",2018-05-31 06:11:59,4
"28600","20180531061205PD","MED30",37.35542,-121.8316,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:05,6
"28601","20180531061209PD","MED30",37.35542,-121.8316,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:09,4
"28602","20180531061214PD","MED30",37.35541,-121.83157,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:14,5
"28603","20180531061220PD","MED30",37.35538,-121.83132,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:20,6
"28604","20180531061224PD","MED30",37.35531,-121.8309,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:24,4
"28605","20180531061229PD","MED30",37.35553,-121.83059,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:29,5
"28606","20180531061233PD","MED30",37.35591,-121.83049,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:33,4
"28607","20180531061236PD","MED30",37.35625,-121.83061,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:36,3
"28608","20180531061239PD","MED30",37.35656,-121.8308,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:39,3
"28609","20180531061244PD","MED30",37.35686,-121.83087,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:44,5
"28610","20180531061249PD","MED30",37.35704,-121.83052,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:49,5
"28611","20180531061254PD","MED30",37.357,-121.83022,"ER","F181519049","MED30_F181519049",2018-05-31 06:12:54,5
"28612","20180531061300PD","MED30",37.35665,-121.82997,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:00,6
"28613","20180531061303PD","MED30",37.35631,-121.82973,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:03,3
"28614","20180531061307PD","MED30",37.35607,-121.82957,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:07,4
"28615","20180531061312PD","MED30",37.35606,-121.8293,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:12,5
"28616","20180531061316PD","MED30",37.35615,-121.82889,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:16,4
"28617","20180531061320PD","MED30",37.35611,-121.82836,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:20,4
"28618","20180531061323PD","MED30",37.35606,-121.82794,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:23,3
"28619","20180531061327PD","MED30",37.35587,-121.82755,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:27,4
"28620","20180531061332PD","MED30",37.35567,-121.82721,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:32,5
"28621","20180531061337PD","MED30",37.35587,-121.82678,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:37,5
"28622","20180531061341PD","MED30",37.3561,-121.8264,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:41,4
"28623","20180531061344PD","MED30",37.35631,-121.82605,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:44,3
"28624","20180531061347PD","MED30",37.35651,-121.82568,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:47,3
"28625","20180531061351PD","MED30",37.35675,-121.82526,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:51,4
"28626","20180531061355PD","MED30",37.35698,-121.82488,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:55,4
"28627","20180531061359PD","MED30",37.35702,-121.82452,"ER","F181519049","MED30_F181519049",2018-05-31 06:13:59,4
"28628","20180531061404PD","MED30",37.35704,-121.82412,"ER","F181519049","MED30_F181519049",2018-05-31 06:14:04,5
"28629","20180531061409PD","MED30",37.35719,-121.82387,"ER","F181519049","MED30_F181519049",2018-05-31 06:14:09,5
