"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"3016","20180701011745PD","E14",37.31645,-121.97544,"ER","F181829008","E14_F181829008",2018-07-01 01:17:45,4
"3017","20180701011748PD","E14",37.31675,-121.9752,"ER","F181829008","E14_F181829008",2018-07-01 01:17:48,3
"3018","20180701011751PD","E14",37.31708,-121.97492,"ER","F181829008","E14_F181829008",2018-07-01 01:17:51,3
"3019","20180701011754PD","E14",37.31737,-121.97467,"ER","F181829008","E14_F181829008",2018-07-01 01:17:54,3
"3020","20180701011758PD","E14",37.31773,-121.97439,"ER","F181829008","E14_F181829008",2018-07-01 01:17:58,4
"3021","20180701011801PD","E14",37.31801,-121.97419,"ER","F181829008","E14_F181829008",2018-07-01 01:18:01,3
"3022","20180701011805PD","E14",37.31833,-121.97392,"ER","F181829008","E14_F181829008",2018-07-01 01:18:05,4
"3023","20180701011808PD","E14",37.31859,-121.97367,"ER","F181829008","E14_F181829008",2018-07-01 01:18:08,3
"3024","20180701011811PD","E14",37.3189,-121.9734,"ER","F181829008","E14_F181829008",2018-07-01 01:18:11,3
"3025","20180701011814PD","E14",37.31925,-121.97312,"ER","F181829008","E14_F181829008",2018-07-01 01:18:14,3
"3026","20180701011817PD","E14",37.31958,-121.97287,"ER","F181829008","E14_F181829008",2018-07-01 01:18:17,3
"3027","20180701011821PD","E14",37.31989,-121.97263,"ER","F181829008","E14_F181829008",2018-07-01 01:18:21,4
"3028","20180701011826PD","E14",37.3201,-121.97249,"ER","F181829008","E14_F181829008",2018-07-01 01:18:26,5
"3029","20180701011831PD","E14",37.32023,-121.97271,"ER","F181829008","E14_F181829008",2018-07-01 01:18:31,5
"3030","20180701011836PD","E14",37.32021,-121.97315,"ER","F181829008","E14_F181829008",2018-07-01 01:18:36,5
"3031","20180701011840PD","E14",37.3202,-121.97362,"ER","F181829008","E14_F181829008",2018-07-01 01:18:40,4
"3032","20180701011844PD","E14",37.3202,-121.97411,"ER","F181829008","E14_F181829008",2018-07-01 01:18:44,4
"3033","20180701011848PD","E14",37.32023,-121.97449,"ER","F181829008","E14_F181829008",2018-07-01 01:18:48,4
"3034","20180701011853PD","E14",37.32027,-121.97481,"ER","F181829008","E14_F181829008",2018-07-01 01:18:53,5
"3035","20180701011858PD","E14",37.3201,-121.97501,"ER","F181829008","E14_F181829008",2018-07-01 01:18:58,5
"3036","20180701011903PD","E14",37.31982,-121.97515,"ER","F181829008","E14_F181829008",2018-07-01 01:19:03,5
"3037","20180701011909PD","E14",37.31946,-121.97514,"ER","F181829008","E14_F181829008",2018-07-01 01:19:09,6
"3038","20180701011913PD","E14",37.31911,-121.9752,"ER","F181829008","E14_F181829008",2018-07-01 01:19:13,4
"3039","20180701011918PD","E14",37.3188,-121.97544,"ER","F181829008","E14_F181829008",2018-07-01 01:19:18,5
"3040","20180701011923PD","E14",37.31862,-121.97573,"ER","F181829008","E14_F181829008",2018-07-01 01:19:23,5
"3041","20180701011928PD","E14",37.31845,-121.97605,"ER","F181829008","E14_F181829008",2018-07-01 01:19:28,5
"3042","20180701011933PD","E14",37.3183,-121.97638,"ER","F181829008","E14_F181829008",2018-07-01 01:19:33,5
"3043","20180701011938PD","E14",37.31823,-121.97671,"ER","F181829008","E14_F181829008",2018-07-01 01:19:38,5
"3044","20180701011943PD","E14",37.31822,-121.97704,"ER","F181829008","E14_F181829008",2018-07-01 01:19:43,5
"3045","20180701011948PD","E14",37.31826,-121.97733,"ER","F181829008","E14_F181829008",2018-07-01 01:19:48,5
"3046","20180701011953PD","E14",37.31831,-121.97779,"ER","F181829008","E14_F181829008",2018-07-01 01:19:53,5
"3047","20180701011957PD","E14",37.31835,-121.97824,"ER","F181829008","E14_F181829008",2018-07-01 01:19:57,4
"3048","20180701012001PD","E14",37.31839,-121.9787,"ER","F181829008","E14_F181829008",2018-07-01 01:20:01,4
"3049","20180701012005PD","E14",37.31841,-121.97915,"ER","F181829008","E14_F181829008",2018-07-01 01:20:05,4
"3050","20180701012009PD","E14",37.31842,-121.9796,"ER","F181829008","E14_F181829008",2018-07-01 01:20:09,4
"3051","20180701012013PD","E14",37.31842,-121.98007,"ER","F181829008","E14_F181829008",2018-07-01 01:20:13,4
"3052","20180701012017PD","E14",37.31841,-121.98051,"ER","F181829008","E14_F181829008",2018-07-01 01:20:17,4
"3053","20180701012021PD","E14",37.31841,-121.98096,"ER","F181829008","E14_F181829008",2018-07-01 01:20:21,4
"3054","20180701012025PD","E14",37.31841,-121.98142,"ER","F181829008","E14_F181829008",2018-07-01 01:20:25,4
"3055","20180701012030PD","E14",37.31842,-121.98186,"ER","F181829008","E14_F181829008",2018-07-01 01:20:30,5
"3056","20180701012035PD","E14",37.31843,-121.98211,"ER","F181829008","E14_F181829008",2018-07-01 01:20:35,5
"3057","20180701012040PD","E14",37.31842,-121.98239,"ER","F181829008","E14_F181829008",2018-07-01 01:20:40,5
"3058","20180701012045PD","E14",37.31842,-121.98277,"ER","F181829008","E14_F181829008",2018-07-01 01:20:45,5
"3059","20180701012050PD","E14",37.31841,-121.9831,"ER","F181829008","E14_F181829008",2018-07-01 01:20:50,5
"3060","20180701012055PD","E14",37.31841,-121.98343,"ER","F181829008","E14_F181829008",2018-07-01 01:20:55,5
"3061","20180701012100PD","E14",37.31841,-121.98382,"ER","F181829008","E14_F181829008",2018-07-01 01:21:00,5
"3062","20180701012105PD","E14",37.31842,-121.98406,"ER","F181829008","E14_F181829008",2018-07-01 01:21:05,5
"3063","20180701012110PD","E14",37.3186,-121.98409,"ER","F181829008","E14_F181829008",2018-07-01 01:21:10,5
"3064","20180701012115PD","E14",37.31879,-121.98409,"ER","F181829008","E14_F181829008",2018-07-01 01:21:15,5
"3065","20180701012120PD","E14",37.31895,-121.98408,"ER","F181829008","E14_F181829008",2018-07-01 01:21:20,5
"3066","20180701012125PD","E14",37.31923,-121.98407,"ER","F181829008","E14_F181829008",2018-07-01 01:21:25,5
"3067","20180701012130PD","E14",37.31955,-121.98407,"ER","F181829008","E14_F181829008",2018-07-01 01:21:30,5
"3068","20180701012134PD","E14",37.31987,-121.98408,"ER","F181829008","E14_F181829008",2018-07-01 01:21:34,4
"3069","20180701012138PD","E14",37.32021,-121.98408,"ER","F181829008","E14_F181829008",2018-07-01 01:21:38,4
"3070","20180701012142PD","E14",37.32058,-121.98408,"ER","F181829008","E14_F181829008",2018-07-01 01:21:42,4
"3071","20180701012146PD","E14",37.32092,-121.984,"ER","F181829008","E14_F181829008",2018-07-01 01:21:46,4
"3072","20180701012151PD","E14",37.32119,-121.98388,"ER","F181829008","E14_F181829008",2018-07-01 01:21:51,5
"3073","20180701012156PD","E14",37.32135,-121.98402,"ER","F181829008","E14_F181829008",2018-07-01 01:21:56,5
"3074","20180701012201PD","E14",37.32135,-121.98441,"ER","F181829008","E14_F181829008",2018-07-01 01:22:01,5
"3075","20180701012206PD","E14",37.32134,-121.98482,"ER","F181829008","E14_F181829008",2018-07-01 01:22:06,5
"3076","20180701012211PD","E14",37.32133,-121.98519,"ER","F181829008","E14_F181829008",2018-07-01 01:22:11,5
"3077","20180701012216PD","E14",37.32133,-121.98558,"ER","F181829008","E14_F181829008",2018-07-01 01:22:16,5
"3078","20180701012221PD","E14",37.32134,-121.98599,"ER","F181829008","E14_F181829008",2018-07-01 01:22:21,5
"3079","20180701012226PD","E14",37.3214,-121.98628,"ER","F181829008","E14_F181829008",2018-07-01 01:22:26,5
"3080","20180701012231PD","E14",37.32134,-121.98657,"ER","F181829008","E14_F181829008",2018-07-01 01:22:31,5
"3081","20180701012236PD","E14",37.32112,-121.98693,"ER","F181829008","E14_F181829008",2018-07-01 01:22:36,5
"3082","20180701012240PD","E14",37.32087,-121.98719,"ER","F181829008","E14_F181829008",2018-07-01 01:22:40,4
"3083","20180701012245PD","E14",37.32067,-121.98742,"ER","F181829008","E14_F181829008",2018-07-01 01:22:45,5
"3084","20180701012250PD","E14",37.32045,-121.98743,"ER","F181829008","E14_F181829008",2018-07-01 01:22:50,5
"3085","20180701012255PD","E14",37.32035,-121.98738,"ER","F181829008","E14_F181829008",2018-07-01 01:22:55,5
"3086","20180701012300PD","E14",37.32024,-121.98735,"ER","F181829008","E14_F181829008",2018-07-01 01:23:00,5
"3087","20180701012305PD","E14",37.32018,-121.98733,"ER","F181829008","E14_F181829008",2018-07-01 01:23:05,5
"3088","20180701012310PD","E14",37.32013,-121.98726,"ER","F181829008","E14_F181829008",2018-07-01 01:23:10,5
"3089","20180701012316PD","E14",37.32013,-121.98705,"ER","F181829008","E14_F181829008",2018-07-01 01:23:16,6
"3090","20180701012319PD","E14",37.32014,-121.98699,"ER","F181829008","E14_F181829008",2018-07-01 01:23:19,3
"3091","20180701012323PD","E14",37.32015,-121.9869,"ER","F181829008","E14_F181829008",2018-07-01 01:23:23,4
"3092","20180701012328PD","E14",37.32017,-121.98664,"ER","F181829008","E14_F181829008",2018-07-01 01:23:28,5
"3093","20180701012334PD","E14",37.32019,-121.98638,"ER","F181829008","E14_F181829008",2018-07-01 01:23:34,6
"3094","20180701012338PD","E14",37.32019,-121.9863,"ER","F181829008","E14_F181829008",2018-07-01 01:23:38,4
"3095","20180701012343PD","E14",37.32011,-121.98611,"ER","F181829008","E14_F181829008",2018-07-01 01:23:43,5
"3096","20180701012348PD","E14",37.31992,-121.98604,"ER","F181829008","E14_F181829008",2018-07-01 01:23:48,5
"3097","20180701012353PD","E14",37.31974,-121.98604,"ER","F181829008","E14_F181829008",2018-07-01 01:23:53,5
"3098","20180701012358PD","E14",37.31966,-121.98605,"ER","F181829008","E14_F181829008",2018-07-01 01:23:58,5
"3099","20180701012404PD","E14",37.31949,-121.98605,"ER","F181829008","E14_F181829008",2018-07-01 01:24:04,6
"3100","20180701012408PD","E14",37.31932,-121.98606,"ER","F181829008","E14_F181829008",2018-07-01 01:24:08,4
"3101","20180701012413PD","E14",37.31924,-121.98606,"ER","F181829008","E14_F181829008",2018-07-01 01:24:13,5
"3102","20180701013230PD","E14",37.32016,-121.98608,"AR","F181829008","E14_F181829008",2018-07-01 01:32:30,497
