"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"16608","20180503160802PD","T30",37.29402,-121.87322,"ER","F181239188","T30_F181239188",2018-05-03 16:08:02,4
"16609","20180503160805PD","T30",37.29435,-121.87298,"ER","F181239188","T30_F181239188",2018-05-03 16:08:05,3
"16610","20180503160809PD","T30",37.2947,-121.87275,"ER","F181239188","T30_F181239188",2018-05-03 16:08:09,4
"16611","20180503160816PD","T30",37.29543,-121.87272,"ER","F181239188","T30_F181239188",2018-05-03 16:08:16,7
"16612","20180503160822PD","T30",37.29614,-121.87309,"ER","F181239188","T30_F181239188",2018-05-03 16:08:22,6
"16613","20180503160829PD","T30",37.29698,-121.87351,"ER","F181239188","T30_F181239188",2018-05-03 16:08:29,7
"16614","20180503160834PD","T30",37.29775,-121.8739,"ER","F181239188","T30_F181239188",2018-05-03 16:08:34,5
"16615","20180503160842PD","T30",37.29831,-121.8742,"ER","F181239188","T30_F181239188",2018-05-03 16:08:42,8
"16616","20180503160846PD","T30",37.29846,-121.87429,"ER","F181239188","T30_F181239188",2018-05-03 16:08:46,4
"16617","20180503160850PD","T30",37.29859,-121.87437,"ER","F181239188","T30_F181239188",2018-05-03 16:08:50,4
"16618","20180503160855PD","T30",37.29869,-121.87444,"ER","F181239188","T30_F181239188",2018-05-03 16:08:55,5
"16619","20180503160903PD","T30",37.29891,-121.87463,"ER","F181239188","T30_F181239188",2018-05-03 16:09:03,8
"16620","20180503160906PD","T30",37.29908,-121.87473,"ER","F181239188","T30_F181239188",2018-05-03 16:09:06,3
"16621","20180503160910PD","T30",37.29929,-121.87485,"ER","F181239188","T30_F181239188",2018-05-03 16:09:10,4
"16622","20180503160915PD","T30",37.29951,-121.87497,"ER","F181239188","T30_F181239188",2018-05-03 16:09:15,5
"16623","20180503160919PD","T30",37.29969,-121.87509,"ER","F181239188","T30_F181239188",2018-05-03 16:09:19,4
"16624","20180503160923PD","T30",37.29984,-121.87517,"ER","F181239188","T30_F181239188",2018-05-03 16:09:23,4
"16625","20180503160926PD","T30",37.3,-121.87529,"ER","F181239188","T30_F181239188",2018-05-03 16:09:26,3
"16626","20180503160930PD","T30",37.30017,-121.8754,"ER","F181239188","T30_F181239188",2018-05-03 16:09:30,4
"16627","20180503160934PD","T30",37.30031,-121.87551,"ER","F181239188","T30_F181239188",2018-05-03 16:09:34,4
"16628","20180503160938PD","T30",37.30044,-121.87564,"ER","F181239188","T30_F181239188",2018-05-03 16:09:38,4
"16629","20180503160943PD","T30",37.30058,-121.87574,"ER","F181239188","T30_F181239188",2018-05-03 16:09:43,5
"16630","20180503160946PD","T30",37.30069,-121.87582,"ER","F181239188","T30_F181239188",2018-05-03 16:09:46,3
"16631","20180503160950PD","T30",37.30083,-121.87593,"ER","F181239188","T30_F181239188",2018-05-03 16:09:50,4
"16632","20180503160954PD","T30",37.30092,-121.876,"ER","F181239188","T30_F181239188",2018-05-03 16:09:54,4
"16633","20180503160958PD","T30",37.30107,-121.87612,"ER","F181239188","T30_F181239188",2018-05-03 16:09:58,4
"16634","20180503161002PD","T30",37.30134,-121.87633,"ER","F181239188","T30_F181239188",2018-05-03 16:10:02,4
"16635","20180503161006PD","T30",37.30164,-121.87657,"ER","F181239188","T30_F181239188",2018-05-03 16:10:06,4
"16636","20180503161010PD","T30",37.3019,-121.87678,"ER","F181239188","T30_F181239188",2018-05-03 16:10:10,4
"16637","20180503161014PD","T30",37.30219,-121.877,"ER","F181239188","T30_F181239188",2018-05-03 16:10:14,4
"16638","20180503161018PD","T30",37.30246,-121.87722,"ER","F181239188","T30_F181239188",2018-05-03 16:10:18,4
"16639","20180503161023PD","T30",37.3027,-121.87741,"ER","F181239188","T30_F181239188",2018-05-03 16:10:23,5
"16640","20180503161027PD","T30",37.30279,-121.87747,"ER","F181239188","T30_F181239188",2018-05-03 16:10:27,4
"16641","20180503161031PD","T30",37.30291,-121.87756,"ER","F181239188","T30_F181239188",2018-05-03 16:10:31,4
"16642","20180503161037PD","T30",37.30315,-121.87775,"ER","F181239188","T30_F181239188",2018-05-03 16:10:37,6
"16643","20180503161041PD","T30",37.3034,-121.87795,"ER","F181239188","T30_F181239188",2018-05-03 16:10:41,4
"16644","20180503161044PD","T30",37.30364,-121.87813,"ER","F181239188","T30_F181239188",2018-05-03 16:10:44,3
"16645","20180503161048PD","T30",37.30383,-121.87829,"ER","F181239188","T30_F181239188",2018-05-03 16:10:48,4
"16646","20180503161056PD","T30",37.304,-121.87842,"ER","F181239188","T30_F181239188",2018-05-03 16:10:56,8
"16647","20180503161100PD","T30",37.30404,-121.87845,"ER","F181239188","T30_F181239188",2018-05-03 16:11:00,4
"16648","20180503161104PD","T30",37.30419,-121.87857,"ER","F181239188","T30_F181239188",2018-05-03 16:11:04,4
"16649","20180503161108PD","T30",37.30441,-121.87874,"ER","F181239188","T30_F181239188",2018-05-03 16:11:08,4
"16650","20180503161116PD","T30",37.30499,-121.87919,"ER","F181239188","T30_F181239188",2018-05-03 16:11:16,8
"16651","20180503161120PD","T30",37.30525,-121.8794,"ER","F181239188","T30_F181239188",2018-05-03 16:11:20,4
"16652","20180503161124PD","T30",37.30541,-121.87953,"ER","F181239188","T30_F181239188",2018-05-03 16:11:24,4
"16653","20180503161128PD","T30",37.30545,-121.87956,"ER","F181239188","T30_F181239188",2018-05-03 16:11:28,4
"16654","20180503161136PD","T30",37.30569,-121.87975,"ER","F181239188","T30_F181239188",2018-05-03 16:11:36,8
"16655","20180503161140PD","T30",37.30589,-121.87991,"ER","F181239188","T30_F181239188",2018-05-03 16:11:40,4
"16656","20180503161144PD","T30",37.30612,-121.88009,"ER","F181239188","T30_F181239188",2018-05-03 16:11:44,4
"16657","20180503161148PD","T30",37.30642,-121.88032,"ER","F181239188","T30_F181239188",2018-05-03 16:11:48,4
"16658","20180503161152PD","T30",37.30676,-121.88059,"ER","F181239188","T30_F181239188",2018-05-03 16:11:52,4
"16659","20180503161157PD","T30",37.3071,-121.88086,"ER","F181239188","T30_F181239188",2018-05-03 16:11:57,5
"16660","20180503161202PD","T30",37.30765,-121.88129,"ER","F181239188","T30_F181239188",2018-05-03 16:12:02,5
"16661","20180503161206PD","T30",37.30796,-121.88154,"ER","F181239188","T30_F181239188",2018-05-03 16:12:06,4
"16662","20180503161210PD","T30",37.30822,-121.88175,"ER","F181239188","T30_F181239188",2018-05-03 16:12:10,4
"16663","20180503161214PD","T30",37.30846,-121.88193,"ER","F181239188","T30_F181239188",2018-05-03 16:12:14,4
"16664","20180503161218PD","T30",37.30869,-121.88211,"ER","F181239188","T30_F181239188",2018-05-03 16:12:18,4
"16665","20180503161222PD","T30",37.30891,-121.88229,"ER","F181239188","T30_F181239188",2018-05-03 16:12:22,4
"16666","20180503161226PD","T30",37.30912,-121.88245,"ER","F181239188","T30_F181239188",2018-05-03 16:12:26,4
"16667","20180503161230PD","T30",37.30936,-121.88264,"ER","F181239188","T30_F181239188",2018-05-03 16:12:30,4
"16668","20180503161234PD","T30",37.30963,-121.88285,"ER","F181239188","T30_F181239188",2018-05-03 16:12:34,4
"16669","20180503161238PD","T30",37.30987,-121.88304,"ER","F181239188","T30_F181239188",2018-05-03 16:12:38,4
"16670","20180503161243PD","T30",37.3101,-121.88322,"ER","F181239188","T30_F181239188",2018-05-03 16:12:43,5
"16671","20180503161250PD","T30",37.3105,-121.88346,"ER","F181239188","T30_F181239188",2018-05-03 16:12:50,7
"16672","20180503161254PD","T30",37.31059,-121.88352,"ER","F181239188","T30_F181239188",2018-05-03 16:12:54,4
"16673","20180503161754PD","T30",37.31112,-121.884,"AR","F181239188","T30_F181239188",2018-05-03 16:17:54,300
